"One was pacifier, one was fingers. One wanted to co-sleep, one liked her space. One liked facing *out* in the Baby Bjorn carrier, one liked cocooning in a sling!	How does one like things in a sling? I never understood that"
"The other day I had a deep craving for Chik-Fil-A.	It is delicious! Are you a chicken or beef person?"
"Mine too. So I drive there and pull in the parking lot and it's completely empty. I then realized it was Sunday.	Happens a lot. The empty parking lots are a good place to sit and relax."
"I visited an orphan once and it was such a surreal moment. It made me realise how thankful I should be for a family	Oh that sounds amazing.  I'm incredibly grateful for my parents for taking the time to help me in my time of need."
"Yes it definitely was. I went with intentions to teach the kid a few things but I ended up learning lots more from him	It's good you were able to introduce him to new people."
"My oldest and my husband have always had a rough relationship. I've got to believe that as she gets older, it will get better!	I'm sure it will. That's what marriage is about!"
"That's always good to hear. But in the moment -- argh, my *heart*. How did your mom maneuver the differences between y'all? Did that wear on her?	She did not know that I was ex-girlfriend of theirs. I was more of a ""what's your secret?"" type guy"
"But in the meantime -- the unspoken strain is NOT fun. But I'm glad to hear about a happy ending -- thank you for that!	I can still look back with shame at the way I treated a girl in sixth grade. I wasn't as bad as others, but that doesn't make me feel any better.	That's too bad. Hopefully you learned your lesson though."
"Well, like a lot of 6th graders I was aware of *not* wanting to be an outcast for any reason. And unfortunately, she was. As an adult of course, my heart squeezes for *all* the kids we were!	Aw, I am glad you have good friends like that to help you through tough times!"
"Unfortunately, she died. I only found out when Facebook first came out, and her brother and I ""friended"" one another.	that is really bad of facebook. they should not be allowed to post pictures of famous people"
"I'm currently working for someone that is *such* a great example of a leader! It makes going into work inspiring every day / every way.	You must really like to work hard to get such a great example."
"That's a very kind statement, and certainly what I would strive for. And it's the rarity that *inspires* me. That should be the norm, not the exception! THAT'S what I'd like to inspire in people. How about you?	I like your attitude! You're really inspiring! I think we need more people like you in society."
"That is soul-sapping. What do you do to inspire yourself, and not let that kind of behavior drag you down?	I just have to keep doing the best I can and try not to let things get me down."
"My friend's baby has grown so much since the last time I had seen her!	How old is she now?"
"It had been about 8 weeks - I don't get out her way often, even though we live 30 minutes away.	I wish you the best of luck! Maybe she's counting on you to be around even when you aren't."
"Yes!  I got to be 'auntie' for a bit and help change her and get her fed and down for a nap while my friend had a chance to toss laundry in the wash.  It was a good day for everyone!	Running my first (and maybe only!) marathon felt like *such* a huge accomplishment!	wow great for you, you must have worked hard for this"
"Ah, it was the best! Plus it helped that I purposely chose an amazing destination in which to run it -- it was the Venice Marathon!	Sounds awesome!  What did you do?  Was it a marathon?"
"We were living overseas at the times -- the most impressive part was crossing the Grand Canal over a pontoon of boats to finish the marathon ;-)	Wow. You have some endurance. I bet you could do it in a day."
"I recently found out that a person I very much intimately admired did not feel the same way for me. I was pretty surprised.	Oh wow I'm sorry!  That is so tough to deal with.  Sometimes it's just hard to reconcile people and even that can be hard."
"She just started treating me differently all of a sudden. And now she is going to be moving away soon.	What is she changing to do?"
"I'm always appalled when I see bullying in action -- whether it's on a playground or political stage -- not much makes me angrier.	I feel the same way. If someone is being bad to me and it's not my kids, I'll usually just beat them up myself"
"How do you channel the anger? Obviously, it too easily turns into the same kind of negative emotion I'm upset about -- so that can feel hypocritical!	Honestly,I dont know. But if you can't let it go,Then just make it known that you are frustrated with that specific situation and so you should express your discontent with it."
"Are you ever tempted to put anyone's face on the punching bag?! Ha! (Kidding/not kidding!)	One morning my mother came to my house to pick my daughter up for school and told me she saw my daughter's cat on the road and he had been hit. I had to tell my daughter about the loss of her beloved pet.	I bet you were so sad and worried. I hope she knows that loss is never easy."
"She was around 11, so she took it very hard. I went ahead and let her stay home from school, as I knew she wouldn't do well that day.	It's good you were patient. She'll be fine"
"I was soooo excited to take our kids to Disneyland for the first time!	That's awesome! Are you a parent? I bet you are super excited as well."
"Same! I was excited because I grew up going there. My grandparents lived in Tucson, and we would spend the summers with them -- the most exciting part being our drive to Disneyland each year!	Oh wow! That sounds like a really great experience. Do you live in Tucson now?"
"California! Old school ;-) They've kept so much of the original, while adding lots of new attractions.	I recently spoke to my father for the first time in years. It reminded me of my childhood and the distant past.	Now that is a pleasant suprise! How did it make you feel?"
"We spoke about our recent lives. Apparently he is in the market for a new car.	Oh wow, what kind of car?"
"Do you like to organize your house.  My mother-in-law recently surprised me recently with some organizing stuff b/c she knows how much I love it!	I love organizing! We have a large family, too. We had to hire a hand-inker once, so we have some hands, and I know how to use them well."
"Labels and Bins can be your best friend!  Especially with a new baby.	That is true. I have a newborn and I had to write a check for $1000 with him for his first birthday."
"I find it odd -- and annoying -- when people don't respond to or even acknowledge emails.	I know right. I get so busy and ignore everyone that comes my way that I forget what's even in my mailbox"
"It would be great if there was a way we could all tell the best way to reach someone -- I know some people prefer texts to emails -- but if you're in a work situation, how do you ensure communication?	Yeah, I know the feeling. Some things are better handled in person."
"I recently had a big argument with my sister. We both got very upset and angry at each other.	Oh, well I hope it gets resolved"
"I'm not so sure. We just had a discussion that heated and became an argument with tempers flying.	Where did you discuss heated topics?"
"I felt most lonely when we first moved overseas, my husband then had to travel out of *that* country for business -- AND I had a new baby!	Aw, that sounds awful. How far did you guys move?"
"From Santa Fe to Hong Kong -- ultimately a fantastic adventure. And I ended up with a wonderful group of friends. Expats bond quickly!	I have never been but i would love to go."
"One of the saddest things to me is when people underestimate what they can do and/or are capable of.	I have a friend like that. Makes me feel pity on them."
"That's perfectly natural. You sound like the kind of person, though, that quickly regained their bearings. Disappointments like that usually come with some *good* lessons.	Thank you for the encouraging words. I've always been self-aware and seek out new ways to be useful. I hope that continues"
"Once my husband asked me not to tell my mom that he was busy that day when she needed his help but I told her anyway.  I really felt bad b/c he got pretty upset with me.	That's good that you were able to keep it respectful. No one should ever be jealous of someone else's efforts."
"Yeah thats a good question.  I totally deserved him being mad.  I just felt bad for him b/c he was so busy that day and I didn't want him to have one more thing on his plate I guess	Heh, yeah I have bad days also. But, usually it's not as bad as yours. If he'd had asked, I could've probably told him no. I hope you're able to work it out, too. That can be really tough to figure out."
"There was a back neighbor that called my 10 year old son a ugly name one time, simply because he entered her yard slightly when he rode around the corner.!	Oh I get it! It's annoying when people do that.  That's the weirdest thing I've ever heard."
"Yes, she lived several house back and she didn't know me, until after she did that! She knew me then, but after I talked to her, she apologized to both of us.	What a nice person! It's nice to have friends like that."
"Too often, it's a health scare that makes us value health. It inspires me to try and do something to keep healthy every day.	It sounds like you're taking steps to try and keep healthy everyday. I hope that it works for you."
"Happily, I don't have one! It's more seeing family and friends and the situations they're in. Not everything can be helped -- but there are some things we can all do to take care of ourselves, you know?	Good for you. Have you always lived this way?"
"Every time I look through older photos of my children, I'm taken right back to the time they were that size, and what we were doing! It's a bittersweet feeling, for sure.	I know the feeling.old photos are the best but it really makes you miss the good times"
"Are your kids adults now?	Ha. No. They are neither. School starts soon."
"I have an 18 year old as well -- I don't know about you, but it's hard to consider her an adult sometimes!	I have a hard time having confidence in myself but when I got married and I had my hair and makeup done I felt like I was beautiful!  I had so much confidence in myself that day and it was great!	That's awesome, I agree with you. I hate when I feel like I don't fully fit into a given category."
"I really try but it's hard to replicate that day for sure.	I understand, it's hard to be happy all the time, but maybe there's a good reason you're feeling that way."
"My husband and I both work for ourselves -- a blessing and a curse at times, since it can be tough to determine a ""regular"" income.	It really tough for sure!"
"We found a pretty good balance in that I have a part-time job that I *love* -- and that comes with benefits like insurance. That's a big worry addressed, right there.	Part-time jobs are awesome. I hope you're able to find something that will keep you occupied while you work."
"I am sorry, because I absolutely know that concern. I truly hope you find a resolution to that.	I met up with an old flame recently, didn't go how I expected	Well that's disappointing. What exactly happened?"
"Well, right after she gave me a big hug, she introduced me to her new boyfriend.	Wow, how did that make you feel?"
"I know right! No warning or anything. He turned out to be a nice guy, but I thought it was a little misleading on her part.	My family and I are going on vacation in a few weeks. We rented a largo beachfront condo and I can't wait!	That sounds wonderful. I am sure it will be a very relaxing and enjoyable vacation."
"We are going to be staying at Miramar Beach in Florida, about an  hour Panama City Beach. The view is amazing from our balcony and we are so ready!	that sounds like a nice place to have fun!"
"I was supposed to go for brunch with my friend Maria the other day. At least that was the plan.	How did it go?"
"Well, we had initially agreed to meet at 11. Wouldn't you know it, she didn't end up returning my text until 3PM!	Oh man, that's a pain! I bet your really mad right now."
"Me and my mom were at this grocery store recently and this guy started following us outside the store and then again inside the store it was so scary!	What did you do?"
"Well I knew he was following us and so I asked the manager to walk us out to the car and when he did we saw the guy come out again from between the two buildings b/c he was waiting on us.  so scary!	Oh my god! Did the guy get shot?"
"Did I tell you what happened with Li the other night? Boy do I feel dumb.	Oh no, what happened?"
"She's 45 minutes late to our anniversary dinner. I don't know what happened to me but I called and left an angry message. Turns out, she had gotten T-boned at an intersection and was talking to the Police Officer when I called!	That's terrible. I would hate to have my anniversary ruined"
"Ugh! I looked like such a fool at my girlfriend's work party!	what happened?"
"Well, I ended up having way too much to drink. One of her co-workers had a bottle of Fireball (gross I KNOW) and was making everybody do shots. I didn't want to look foolish, so I had... well too many.	Everyone could have drank that stuff! I am sorry that happened to you."
"Did I tell you what happened with the concert I was supposed to go to Saturday?	No, what happened?"
"Well first of all, it wasn't just any concert - it was Jay-Z and Beyonce! AND IT GOT RAINED OUT!	Whoa that's insane, I would have peed my pants if it was raining"
"You are never going to guess who was sleeping on the couch when I got home from New York...	Did you tell them?"
"My friend Benny! The one we all thought died in a monsoon in Thailand!	Oh my! I am so sorry to hear that! Did he/she pass away?"
"Recently, my husband came home from grocery shopping and had gifts for me for Mother's Day. He had a beautiful diamond ring and other lovely gifts, it was very unexpected!	wow! i could not believe it when my wife got us a cat"
"I did! I also gave him unexpected gifts and he was super happy. I was very touched by him being so thoughtful!	That is great. What was the gift?"
"I know I shouldn't count my chicks before they hatch, but I'm feeling pretty good after that interview today!	That's fair, how many chicks have you hometen?"
"This advertising company! The owner was there - you should have seen his face. My last freelance project was a real winner. Think I got it?	How did you feel after you saw their face?"
"Did I ever tell you about the time I ""got taken hostage""?	No, and I hope never. That was a scary experience for sure."
"As a heart attack. It was me and Big C at the World's Largest Pistachio. All of the sudden we hear gunshots, and DiDi's still in the car. We ran in the building, and he comes flying in after us. He never pointed the gun at us, and we ended up running away when he was distracted. It's too crazy - I can't make this up. Just glad to be alive!	That is scary! It sounds like you had a great time though"
"I went to visit a friend one day and her boyfriend made a pass at me. He actually suddenly kissed me, as I was waiting for my friend to return. I couldn't believe his nerve!	Oh man that is so crazy! I would've freaked out!"
"I quietly pushed him away, as I didn't want my friend to hear. I was so shocked and upset, since he knew I wouldn't want to make a scene and took advantage.	Well, hopefully he will get over it, he seems like a nice guy."
"This past Friday night our refrigerator stopped cooling! We had to go the weekend without it, and of course had to deal with some unpleasant smells and throw away a large amount of food! It wasn't a fun weekend for us!	Oh no!  Did you end up buying a new one?"
"Yes, and of course we tried to call and have someone come out, but to no avail! You don't realize how much you rely on things like that until they aren't working!	Oh man. I just got a divorce a few years ago and it was rough. Even worse when you're trying to get pregnant right?"
"I felt pretty bad when I was having girl talk with my friend and we were talking about our partners. Her boyfriend had made a pass at me, but I never told her about it.	Ouch! That is hard! How did you respond?"
"I felt bad, but she wasn't working and taking care of her grandchild, and her boyfriend was the financial support. I knew it would really be hard on her if she found out, not to mention she really loves him.	She probably understands. It is difficult for parents to have to support their children."
"I was at the mall and hug my mom and said to her: Time to go Mommy! and i wasnt her, can you imagine my reaction to it?	Oh wow, that must've been embarrassing, but I think everyone could've reacted to that to some degree, and maybe they did."
"Yes, totally but at the moment i felt like the stupidiest person on earth, didn't know were to hide! and my mom was watching	did something happen?"
"THe good thing about it, was the lady, she was laughing and later told me that it has happened to her childrens to, no worries!	I am looking forward to going on vacation in a few weeks! We have a condo reserved on the beach, with fantastic ocean views. I'm ready!	Oh nice! Where are you going on vacation?"
"Well, we are staying at Panama City Beach, so we're right there at the Gulf of Mexico.	Oh, that sounds lovely. Is it your first time?"
"I am definitely a proud parent of our 15 year old -- she was determined to work this summer, and even with us saying no one would hire her until 16 -- she found a job!	I'm so proud! Your kids sound like awesome people."
"That, and she's enjoying the independence of having her own money. Remember that? Making money that you truly could use for your *pleasure* (and not just necessities ?! ;-))	Exactly. It's not about what you can do for other people, it's about what you can do for yourself."
"Same! I was surprised 15 year olds *can* actually work during the summer. It's just finding an employer who knows those hours get cut WAY back once school starts.	Okay, a silly pet peeve but one nonetheless -- when people just leave their grocery carts willy-nilly in the parking lot. No consideration for others or the people who work at the store!	Seriously! How much do they pay you to park your carts?"
"Me too. And I will always make sure to at *least* put it in one of those cart corrals, if not walk it back up to the store. Hey -- extra exercise ;-)	I do the same! I always put my extra clothes in a backpack so I don't have to lift it up when I go to the store!"
"WE CAN SAVE THE WOOOOOOORLD!!!!! (lol indeed....!)	I came home, and my wife showed me a picture in 4d of our future baby, my heart speeded so fast!	Oh that's sweet.  How far along is the baby?"
"We choose to wait! but the amount of happiness in my body is tremendous! never felt this way before.	Waiting is the worst.  But, it's good you're excited about it.  What's the matter?"
"Yes, God willing the baby is going to be healthy in every way! can wait to ave the second	I love being in the ""flow"" -- whether it's in speaking to a group of people or working to help facilitate meetings.	that sounds wonderful.. is there anything like that where you work?"
"I work with different organizations on strengthening their culture, and I do large-scale visual notetaking (also known as graphic recording). Are you familiar with that at all? (Not unusual NOT to be!)	Oh wow, that sounds like a great job. I think that you must have some supervisory experience, if you're so qualified. I would contact a HR department as I don't know how you'd do that."
"That's one of the huge benefits -- learning about many different industries and subjects!	I LOVE when leaders know that it actually *helps* them to be surrounded by strong people -- people they can learn from, that challenge them, and that in some ways could be considered ""better"".	I totally agree. Leaders who put their foot down for the people are typically better than those who don't."
"It's just too many leaders want ""yes men"" and/or people who feel non-threatening. It's a trap and a quick path to mediocrity, if not failure!	That is unfortunately true."
"I'll always remember the day I learned I was pregnant with our first child -- Halloween in Chicago, and we were with friends at the Shedd Aquarium! I've loved baby belugas since ;-)	Awesome! Was there any special occasion or anything like that?"
"Ha! True that ;-) That's also the year that A Bug's Life came out, and we always thought of our young one as ""Dot"", the spunky little girl ant in the movie.	Awwwww. I love that movie"
"This mother's day was amazing! I got so much more than expected and it was all so heartfelt	Aw, that's nice. I always love Mother's Day, but I'm not usually one to brag about myself. It's good that you had a great event and were able to enjoy it with your family."
"Yes, definitely! I actually cried a few times because of how much thought went into each gift and what was written in the cards	That sounds very sentimental.  Is there something about cards that you are sentimental about?"
"THat's too bad. What do you think went wrong?	Couldn't catch a break. I guess I need to find a new job now."
"Did they give you any feedback?	Not yet, they told me not to worry about it. I'm expecting a call in a few days."
"That is a shame, you need to learn from your mistakes.	Yeah, I am. But mistakes happen and I can't learn from them"
"So my sister told us a couple weeks ago she was pregnant. Her and her husband are so excited. I hope they have an amazing 9 months and then an amazing time raising the baby.	Congratulations to them!  Is this your first child?"
"I was very surprised. She didn't tell a single person they were trying for a baby. Just announced it on the 4th of July	announce what?"
"Yes, they put a picture of their sonogram on the tv and waited for someone to notice it. So exciting	Oh no, what did you do instead? Did you watch Netflix?	I didn't have any Netflix but now I am going to try one out."
"Yes, I do. I recently watched the series ""Dark."" It's the German one.	Oh wow! Did you enjoy it? I've never seen it before!"
"It's a supernatural mystery type. I won't spoil the twist.	oh thats kinda neat, are you a fan of the show?"
"It was fantastic, a lot of people have been comparing it to Stranger Things, but its a lot more grime and serious.	I went to a court hearing for unemployment with my former employer, and I felt great about it since I was so prepared with all of the documents and everything I needed to show the court I was in the right for quitting.	That's good. Did they award you a retainer?"
"Yes, I actually ended up winning it and they gave me 6 months of unemployment pay.	You deserved that 6 months! What a great accomplishment!"
"Yes I am currently working as a processing assistant at a warehouse. I love it. Much better than my last job	Today traffic was horrible and was so frustrating!	I feel that, even in major cities. I don't like driving in them."
"Yes! People were constantly cutting me off,not signalling and slamming on their brakes	Did you ever say anything or do anything about it?"
"The grudge scared me when I was 10 to which I couldn't navigate my own house.	Oh no! What was it that scared you about?"
"And yet I still felt as if I had to see the sequels when they came out too.	Because you like them or because you wanted to see them?"
"My best friend did amazing in school, despite having 2 children and not doing great academically in school. She ended up getting honors in her first 2 semesters.	Thats awesome!  When does she start?  Its always the hardest when kids are young"
"She has been my friend for 19 years. She pushes me to do better too.	That's really great that she is a good friend! Most don't last that long."
"I hope you find someone like that. I believe everyone needs and deserves friends like that.	Today when I went outside to check my new banana plant I noticed the new leaf was turning brown.	You have a new banana plant?"
"I don't think that's the problem. I am worried about a drainage issue. I'm going to check back in a couple days.	Oh no! That's awful. How much rain are you getting?"
"I'm new to growing bananas and from what I understand they can be very sensitive to over-watering. It was doing great before today. Possibly wind too.	I decided a few months I was ready for a puppy, so I put the word out	Oh, Congratulations! I hope you get a puppy! Where are you going to get him?"
"Basically, yes. I made a classified ad. I was beyond thrilled after getting a call to get one!	Oh that sounds like fun, what did you do?"
"When I bought my first house I put down 20% of the loan, which made me broke quick. My monthly paycheck helped me with bills but my parents bought me groceries for a month until I got on my feet. SO grateful for them	I feel bad for you."
"Yes, I am always better off with them as my parents, they want to see us succeed	why are you better off with them"
"Yes, it was well worth it! I love being independant. teaches you a lot.	How did you learn to be independent?"
"Maybe 5 more years then I am ready for something bigger. Probably when I get married	Good luck in your future endeavors. How long have you been together?"
"My friend is a surgeon and we were discussing salary. He easily makes 200,000 a year and he is only 32. It's crazy and I was jealous of him.	Wow, that's a big amount of money."
"Yeah, that's a good point. I also realized he has a high malpractice insurance, and is on call a lot.	that's worrisome"
"True. He went to college for 12 years! The student loans are probably high too.	I am in college and I was talking to my student adviser the other day about the future	Oh, does that make you anxious?  What did you tell them?"
"I want to be one to run the office part of a physicians practice but that isn't set in stone. I am thrilled to start my new career path	Good luck. I'm sure you've got it. Just know that the work can be hard and that you will need to practice over and over."
"That is disgusting! What can you do about about it?	I have no idea, but I really hope that it gets better. It is making me very angry."
"You could chat to them and complain!	I have tried that but they don't care."
"Who knows, I guess it depends on how reasonable they are.	One time when I was kicked out of the place I was staying at, my best friend immediately told me I could stay with her until I got on my feet.	i bet that was nice of them"
"I stayed with her for about a year until I got my own apartment. We are getting an apartment together in a few months.	You are so lucky. I'm sorry you had to go through that."
"She also has 2 daughters, 2 and 7, and a few crested geckos too so I'll have a bunch of roommates.	Are you looking forward to having to get rid of all the trash?"
"I've known them since the moment they were born, but it will still be a blast.	Last week when Toys R Us closed it really made me start thinking of the 90s and my childhood	Right, what do you miss most about that time?"
"I did! I was talking to my husband about the different toys I had. Even started talking about the music and shows from that era	Oh my gosh! You must be so excited. What toys and shows do you have?"
"The other day I came across a Facebook post showing all the old stuff from the 90's.. it took me way back to my childhood.	I love 90s music. Do you still listen to them?"
"Oh no, it was just a post someone shared that covered all the old trends, food, toys, tv shows, etc. I had Facebook back in 2010 but not earlier than that.	What trends and shows did you see?"
"How old are you? Were you a child in the 80s? I am 30 so I grew up during the 90s.	I was 13. I dont count 90s as kids. I count 80s and early 2000s as being pretty old."
"Oh so only a few years older than me. I love the feeling of nostalgia though. I pretty much live for it.	I hate bullies. Playground or politics, I find them intolerable.	I do not like either of those things"
"Good for you! Did you find other ways to interact with kids on better terms?	It was a group project so we used a resourceful person to help us learn and it turned out to be a better experience that we both anticipated!"
"I expected the new incredibles to be pretty bad but to my pleasure it came out good.	To be honest, i didn't liked it either."
"Oh I can't imagine. I don't think I would pay more than a quarter to see that movie.	What movie is it?"
"My parents keep taking my money	Why is that?"
"They need it for other stuff. I never get a chance to save any of it.	I understand. Do they take advantage of you when you do save a lot?"
"So when adults don't clean up after themselves in a business environment -- what is that ?! Why do they think a ""mommy"" will come along to clean up after them?!	I would guess that kids today have little concept of personal space and are eager to herd whatever is around them"
"LOL! Okay, y'all are a sitcom. I have to ask what flavor. (And yes, I side with your girlfriend. If for no other reason: ANTS. You do NOT want ants marching into your bed toward any potentially sensitive regions. Okuuurrrrrr?)	I always tell them to go to the back of the room."
"The hardest time in my life was when my best friend died on Christmas of 2007.	I am so sorry to hear about your friend. Was it unexpected?"
"She fell off of a roof. She fell asleep and when she got up, she slipped.	oh my god, that is horrifying! is she okay?"
"It has been a long time so I have come to cope with it, but sometimes it's still hard. I named my daughter after her. Her name is Roxie.	That is awesome, and beautiful!"
"It really helped me heal when I was able to do that.	What helped you heal?"
"A few years ago, there was a time that I really needed a car. I had to go to school and my husband worked full time.	Wow, what a wonderful situation you're in. You must be so thankful to him that he's able to support you in this difficult time."
"We had one car we shared but I had a little girl and we were just stuck at the house or got rides. We didn't really have uber and Lydt yet. But someone gave me a car out of the blue!	That's so random! Did you guys have a good time trying to drive?"
"Thanks me too. It blew me away that people can be so kind.	It's nice to have nice people around. That's what makes life better."
"Have you ever had a surprise birthday party planned for you? I did a few years back.	Yeah I bet that was fun"
"That's awesome! What a good year to do it. I remember begging my husband to throw me one every year.	I am glad you have one now!"
"Haha! Yes! And what's really funny, is that I almost missed it because I wasn't actually expecting it and almost didn't get back in time! Whoops.	It was raining hard one night and the power shut off	That's too bad. Are you out of house or out away"
"Only lighters. Now we are stocked on candles	They must be really expensive candles!"
"One time I studied my butt off for my first psychology exam. It was hard and I studied all night.	That sounds like a really difficult exam. Did you end up passing the exam?"
"I ended up actually getting a 98%!	That's great! I did not know you could get that many%."
"Haha I always thought that was a funny term too. That's amazing. Psychology is absolutely fascinating.	Do you have any pets?	yes i have a dog. what about you?"
"Yes. We got a cat not too long  ago and he drives me crazy! He's such a night owl and is always banging into stuff.	My cat does the same thing. He leaves his little ball of fur everywhere and curls up at the last second if he gets near a door or window."
"My son graduated.	Congratulations, what is he going to do now?"
"Highschool.	Oh, no. Are you ok?"
